Apdraustøjø skaièius 2020-01-31 dienos pradþiai
Mokesèiø mokëtojo kodas;Draudëjo kodas;Apdraustøjø skaièius
301085960;669206;18
301085985;637791;1
301085992;897907;1
301086012;624444;2
301086044;846632;136
301086051;669260;2
301086083;602506;1
301086090;669256;1
301086126;602503;16
301086539;897908;3
301088547;669254;2
301089542;374329;3
301089574;907434;18
301089649;602517;1
301089656;846634;7
301090562;899455;3
301090587;602513;8
301090637;898639;4
301090651;602512;7
301090676;602511;29
301090690;669250;2
301091536;669248;2
301091543;669292;9
301091550;897921;1
301093537;607319;45
301096533;602544;3
301097592;669296;28
301097667;669300;2
301097674;669298;1
301097681;938717;13
301097724;669301;67
301097788;669295;9
301097806;669299;1
301097820;621093;2
301097838;669310;425
301097852;669309;12
301098580;415012;1
301098609;602550;7
301098623;897952;1
301098687;616774;11
301098705;624451;1
301098712;590314;45
301098737;624450;5
301098744;602551;1
301098751;897950;2
301098769;897951;5
301098790;669387;3
301098826;669388;1
301098833;637808;2
301099547;907462;14
301101553;602675;1
301102573;669380;3
301102609;554145;7
301102616;669385;5
301103547;967605;3
301103561;907463;5
301104535;669382;2
301104567;868167;4
301105555;602691;8
301105637;602697;235
301106550;602690;4
301106600;602693;1
301106618;969245;13
301106625;669527;1
301106632;669543;2
301106707;617501;7
301106739;669528;3
301106785;669529;1
301106949;619207;23
301106963;241898;7
301107595;987091;2
301107620;877454;2
301107684;669575;1
301107702;669578;2
301107830;669525;14
301107887;669594;1
301107951;898649;4
301107969;669548;10
301107976;669592;5
301107990;591611;2
301108028;868173;6
301108074;669616;13
301108117;669579;59
301110552;621415;3
301110591;602706;2
301110641;669582;2
301110666;669618;1
301110673;669583;4
301110680;669608;1
301110730;868184;1
301110748;669606;1
301111540;669610;10
301112546;241909;4
301112585;602709;1
301112603;669609;9
301112628;602712;1
301112667;602713;10
301112699;602714;2
301112806;669613;32
301112820;669611;7
301112891;669690;4
301113534;877489;10
301113541;621476;1
301113559;669682;6
301113566;621475;1
301113580;669683;1
301113598;602826;31
301113630;621481;10
301114547;602821;1
301114554;669691;133
301114586;669685;9
301114643;842986;1
301114675;669708;96
301114682;669714;3
301114700;669715;3
301114718;669710;1
301117550;859817;4
301119569;969272;2
301119619;659108;8
301119626;602835;2
301119715;669718;7
301119722;669713;3
301119747;669716;1
301119754;241958;3
301119761;669709;6
301119779;616784;1
301119786;669869;1
301119793;669872;2
301119811;962013;35
301120532;621492;1
301120564;898670;37
301120589;602849;12
301120607;617537;3
301121584;621488;1
301122558;241959;4
301122565;969274;2
301123553;621490;1
301123585;617536;2
301126535;602859;41
301126542;617538;4
301126599;602862;4
301126624;877525;9
301126631;957756;2
301126649;374341;1
301126670;891726;1
301126745;602861;2
301126752;669883;9
301126791;669926;1
301126802;962016;9
301126834;669887;1
301127530;621520;1
301127555;669884;2
301127594;669888;2
301127637;602866;186
301127669;938733;8
301127676;669878;7
301127683;602865;3
301127740;621522;8
301127772;602868;1
301127808;962017;6
301127815;669879;2
301127854;962023;7
301127886;669880;2
301127904;669924;3
301128536;962018;2
301128575;969304;3
301128625;602967;2
301128760;962011;1
301128810;962070;9
301128828;621564;2
301128835;602968;49
301128842;621563;2
301129531;659120;2
301129549;877534;1
301129556;969322;3
301130544;602969;3
301131557;943204;8
301131564;621566;2
301131614;962067;2
301131621;962068;2
301131653;962058;2
301132538;591623;6
301132545;962063;1
301132591;962069;1
301132602;621568;4
301133572;602992;1
301133622;602995;1
301133661;938741;5
301133693;873516;1
301133743;617565;2
301133750;962054;3
301133800;962390;3
301133864;984354;46
301133896;621597;55
301133914;873527;2
301133939;621610;5
301133978;891734;4
301133985;962389;1
301134012;962373;10
301134037;621605;2
301135573;621122;4
301135648;962384;15
301135655;962380;89
301135712;969342;2
301135783;962348;216
301135790;969344;8
301135833;847994;6
301136561;873556;3
301136593;969348;1
301136732;868233;216
301136757;962494;1
301136764;962501;3
301136814;889532;22
301136821;962499;17
301137567;993588;5
301138530;873567;1
301139568;873568;1
301141619;962490;5
301141626;938752;35
301141640;637842;3
301141665;962563;1
301142532;969386;6
301142571;621643;8
301142596;868256;2
301142614;993594;1
301142621;993598;3
301142660;993595;9
301142685;962574;1
301142703;993599;1
301142728;962625;15
301142735;621644;1
301142767;993597;1
301142781;993596;1
301142817;969387;2
301142824;621645;2
301143538;993600;2
301144533;621642;1
301144558;962557;1
301144565;962554;1
301144622;962564;2
301144704;962573;2
301144711;969385;31
301144729;962555;2
301144743;962562;10
301144750;962571;7
301145539;993625;1
301145546;962637;2
301145560;621674;29
301145578;993624;7
301145585;969396;2
301145610;993621;1
301145628;993622;13
301145635;590335;1
301145674;616805;7
301145717;619250;16
301145749;962577;1
301145770;621672;8
301145820;962623;2
301145838;873566;7
301146534;668846;8
301147547;962616;1
301147579;962618;1
301147611;993642;1
301147636;962628;3
301147650;962629;20
301147668;891742;3
301147732;938758;4
301147764;962617;2
301147814;962635;1
301147878;962620;12
301147885;621695;1
301147892;962619;2
301147981;993646;2
301148535;993650;2
301148542;993649;1
301149555;962636;1
301149562;993647;2
301149651;824351;5
301149669;962842;2
301149676;962843;5
301149701;962833;4
301149719;962836;4
301149733;962848;2
301149758;621741;2
301149765;993770;3
301149815;962844;75
301149822;898733;3
301149847;619267;3
301149854;873583;2
301149861;962838;3
301149879;962832;12
301149886;621138;1
301149911;846679;1
301149943;993768;4
301149968;962851;2
301150041;962871;1
301150059;962883;4
301150098;962835;1
301150116;957800;2
301150162;969468;7
301150194;938761;2
301150237;993780;1
301150244;969467;67
301150283;969466;14
301150290;962879;13
301150326;962872;1
301150333;993776;1
301150340;198928;11
301150358;962876;1
301150550;621748;8
301150568;993779;1
301150575;993774;1
301150582;617618;1
301150600;607350;3
301150664;962874;10
301150671;962927;1
301150689;962887;1
301150714;962928;1
301150753;962925;1
301150778;624542;1
301150810;962931;5
301150842;993804;4
301150899;621800;2
301150917;962938;2
301150924;624538;2
301150949;621801;3
301150956;415043;24
301150963;873643;7
301150970;993803;5
301150995;616817;6
301151079;962962;19
301151136;962958;2
301151143;962955;1
301151150;962940;1
301151200;962941;1
301151232;993805;5
301151264;607360;3
301151271;617620;1
301151289;969500;3
301151321;621759;1
301151392;637858;2
301151410;962948;1
301151428;962945;3
301151499;969471;1
301151517;962957;7
301151524;962961;2
301151531;590355;4
301151549;962943;2
301151556;962951;1
301151645;621781;2
301151734;617621;1
301151780;983059;2
301151798;993809;24
301151848;198938;10
301151855;983044;8
301151887;898752;4
301151912;943252;1
301151944;621754;21
301151969;969502;1
301151976;983057;3
301151983;983046;2
301152003;617622;215
301152010;969512;5
301152067;969511;2
301152124;948220;2
301152131;936560;2
301152170;983068;2
301152206;993842;1
301152220;617651;3
301152238;983052;2
301152277;983041;1
301152284;983181;2
301152302;983054;5
301152366;983069;3
301152380;868313;2
301152409;983184;2
301152430;983175;2
301152455;983173;2
301152487;668869;17
301152494;899506;6
301152505;983180;1
301152551;993961;1
301152569;983182;3
301152576;969517;2
301152601;993960;35
301152619;983178;1
301152626;617654;1
301152633;983362;3
301153589;983172;2
301153621;621818;2
301153660;621822;5
301153685;198946;3
301153703;993964;8
301153728;983354;6
301153767;983367;2
301153774;983193;3
301153781;983363;2
301153799;993963;7
301153824;891764;1
301153849;607364;6
301153856;983368;21
301153863;983188;5
301153870;983381;6
301153906;983374;3
301153913;621823;4
301153938;983355;5
301153945;983187;2
301153952;983190;2
301153984;983147;4
301153991;983361;18
301154050;621837;15
301154538;983186;2
301156539;983356;1
301156546;983357;2
301156553;983364;3
301157534;983370;9
301159535;621839;2
301159542;846698;4
301160548;993980;14
301160555;983365;2
301160587;983360;4
301160594;993978;2
301160605;621836;2
301161664;668872;11
301161671;621842;2
301162549;993981;11
301162570;993986;12
301162613;969562;1
301162638;993983;6
301162677;993988;1
301163537;983376;8
301163544;983383;1
301163569;621841;2
301163583;983378;6
301163590;621832;4
301163601;983384;18
301165577;983389;18
301166540;982811;3
301166558;843517;9
301166647;843518;1
301166654;843526;1
301166661;843523;1
301166729;843521;4
301166743;843515;1
301166750;843522;1
301166775;889573;4
301166818;154152;3
301166825;843525;1
301166857;843519;1
301167539;969574;3
301167546;843590;8
301168541;899512;3
301168573;621873;3
301168623;983427;1
301168648;590361;4
301168655;983426;21
301168662;969573;2
301168687;983541;2
301168744;983464;12
301168769;846701;32
301168783;616826;2
301169554;843616;16
301169593;616827;2
301169611;868362;62
301169629;969579;15
301169636;983462;1
301169650;843618;1
301169675;983439;3
301169732;983458;21
301169796;843620;2
301169814;957814;3
301169821;824379;2
301169928;983504;5
301169935;983561;2
301169942;983505;4
301169981;983511;2
301170019;983518;1
301170026;983501;2
301170040;983512;77
301170058;969583;2
301170072;969585;7
301170097;843635;24
301170535;983520;2
301170542;983514;3
301170599;843636;1
301170631;621883;1
301170656;843637;3
301170670;873718;1
301170688;824383;1
301170713;621878;1
301170720;637879;1
301170752;969584;3
301170777;983509;1
301170791;983524;2
301170916;983528;6
301170923;961915;7
301170955;983527;6
301170962;943272;1
301171007;198962;13
301171078;898773;2
301171092;983537;2
301171103;983538;1
301171128;154155;2
301171135;983532;3
301171142;621875;32
301171174;983536;3
301171199;983533;5
301171217;957853;1
301171224;843653;6
301171249;659162;6
301171263;983531;17
301171270;983470;1
301171288;873722;1
301171295;983540;2
301171306;984393;6
301171313;877641;6
301171345;983898;1
301172536;983563;2
301173531;843744;1
301173556;843747;2
301173570;843748;5
301173588;877645;3
301173595;873723;1
301173613;843750;16
301173638;873746;1
301173652;843749;4
301173727;843751;44
301174537;873745;4
301174576;868356;3
301174583;836645;4
301174601;983698;3
301174619;983695;3
301174626;983703;8
301174633;983699;2
301175532;983700;2
301175557;983686;6
301177558;617734;31
301177572;868357;6
301177608;983702;2
301178578;868359;3
301178642;198963;30
301178674;621922;9
301179566;936587;9
301179573;957855;1
301179580;983684;2
301184531;983683;6
301186557;843766;2
301186571;969665;29
301187545;843763;2
301188572;617736;8
301194536;898777;9
301199533;843765;126
301200537;876796;2
301202538;198967;1
301205534;983890;1
301205566;983909;3
301206554;943295;40
301206650;843861;1
301206682;843858;2
301206700;983912;6
301206771;984395;11
301206789;154735;1
301206807;843860;1
301206839;983901;1
301206846;983902;1
301206878;983907;2
301206885;983889;1
301206892;943296;1
301208530;983914;1
301209550;983920;1
301209568;983916;3
301210531;969676;3
301211537;969677;7
301212532;969671;2
301215539;877674;2
301216534;824398;91
301217547;617764;4
301218535;969675;3
301220536;898810;1
301221531;983986;1
301221570;983921;4
301222544;983942;7
301223532;983941;2
301223571;659626;2
301225533;843892;1
301225558;983940;5
301225565;617768;10
301225572;590374;4
301225597;843893;2
301226546;983943;2
301226553;969685;8
301227534;617769;3
301227559;554216;130
301228554;198986;3
301228586;983939;1
301232595;984000;8
301232606;983987;2
301232613;154502;2
301232620;154513;1
301232638;983993;4
301232645;983990;2
301232684;983994;9
301232691;983997;1
301232734;154503;2
301232759;154504;3
301232780;843915;4
301232798;868361;3
301232809;198992;15
301232823;898813;13
301232848;969690;2
301232855;843917;2
301233569;983995;8
301233576;154514;2
301233583;154507;3
301233665;154508;1
301235538;659659;3
301236540;899534;2
301236572;154509;1
301238541;843929;2
301238573;659195;4
301238598;836653;5
301238623;154523;4
301238630;154524;20
301238648;836648;4
301238687;154516;1
301238694;154765;5
301238737;659652;34
301238783;624616;5
301238858;154519;21
301238908;154529;1
301239554;154538;1
301239593;624615;4
301239604;843938;2
301239636;843937;1
301239643;843940;1
301239650;843936;3
301239700;591677;1
301239789;659662;2
301239821;659642;8
301239846;659663;2
301239853;590383;1
301239860;154531;3
301240599;154551;1
301240624;154541;11
301240631;154553;2
301240688;617805;3
301240706;987543;6
301240738;987542;66
301240827;154716;16
301240834;659696;30
301240841;659693;1
301240859;154549;2
301240866;659689;2
301240880;154542;11
301240909;637903;5
301240955;154710;128
301241078;969738;11
301241103;659702;4
301241128;154705;2
301241167;877697;20
301241199;154719;1
301241217;659704;1
301241263;154709;1
301241270;659705;1
301241288;154711;16
301241306;154708;1
301241352;154810;1
301243549;987555;3
301244537;889622;2
301245557;936602;9
301245678;987564;2
301245692;619343;1
301245735;154779;3
301245774;936603;2
301245831;154772;1
301245849;154798;1
301247533;987578;89
301248539;154800;1
301248546;969777;3
301249655;154788;1
301249662;154816;1
301249783;154806;1
301249801;154819;3
301249826;154826;1
301249840;154822;2
301249865;891791;30
301249897;154823;1
301253536;987581;36
301254531;154818;2
301255544;987583;2
301255569;659730;106
301258597;154808;4
301258615;154848;29
301258647;154844;1
301258654;154850;8
301258679;868381;3
301259539;624632;1
301261547;668907;6
301262535;374405;11
301264536;987680;12
301267532;987676;1
301268545;154847;4
301268552;969786;70
301269540;987677;2
301269608;969788;6
301270553;154842;8
301270578;154846;1
301270603;969785;2
301270610;154851;3
301270628;637923;2
301271541;876089;2
301272547;659758;4
301272561;154894;3
301272593;868382;7
301272682;154901;1
301272732;868385;2
301272757;987682;4
301272789;154852;1
301272885;898848;1
301272910;154856;26
301275536;987719;5
301275550;969790;2
301275632;982844;1
301275671;154908;2
301275707;154904;4
301275721;877726;2
301275760;936618;1
301275792;659772;6
301275803;987721;28
301276531;659836;34
301277544;601969;1
301278532;969817;5
301278557;659799;2
301278589;987723;6
301278614;876713;12
301278646;154914;2
301278685;154912;2
301279545;876837;3
301280533;868394;24
301281539;374406;5
301282559;154917;4
301282566;876721;3
301282580;154918;3
301282616;876722;2
301282623;876735;1
301282630;876730;2
301284574;415083;2
301284656;659797;2
301284663;659800;6
301284670;154924;2
301288537;987724;1
301290538;154920;34
301293559;617835;5
301295574;938811;4
301295581;987836;3
301295617;987835;1
301295663;876704;6
301295752;987837;12
301296555;876728;6
301297536;876725;5
301299537;876727;20
301299583;987855;6
301299601;987852;9
301299619;659837;6
301299658;876731;4
301299665;876733;1
301299672;987854;2
301299708;876723;5
301299786;876789;2
301300555;876780;2
301300587;987870;4
301300594;619381;6
301300651;876782;1
301300690;876783;9
301300701;624646;1
301300733;876829;13
301300808;659853;4
301306608;601976;1
301306615;987881;8
301306654;659874;3
301306686;876834;5
301306711;876832;2
301306729;659873;3
301306736;154180;6
301306743;889644;6
301306800;876828;5
301306818;891812;2
301306825;876854;1
301306832;199047;7
301307539;154179;9
301308534;659862;1
301310535;936640;1
301313549;876785;8
301314537;876838;2
301315532;876847;1
301317533;876849;2
301318539;876912;76
